employeeID,risk
223,0.11660767647982435
224,0.3281170861469323
225,0.10747177568578288
226,0.346794038731195
227,0.2951173186593079
228,0.12599058390107604
229,0.1826749680365405
230,0.30663853621892223
231,0.11764326981315235
232,0.6467095589440935
233,0.31197298261296674
234,0.301494448669209
235,0.13119535733749293
236,0.32628476573386034
237,0.2976466180818229
238,0.30230746456117225
239,0.6638610921793769
240,0.6576419848356476
241,0.346794038731195
242,0.3428004809635973
243,0.3244577363685848
244,0.10810454539827634
245,0.2829342098226607
246,0.3480520980409781
247,0.2771327949749243
248,0.11689378039568832
249,0.6473432028406682
250,0.1497598323238279
251,0.17478688522043828
252,0.5176647049467598
253,0.1189136026991132
254,0.265469192676461
255,0.2899496277982803
256,0.6454407248157438
257,0.3107831672258225
258,0.1122858210848066
259,0.6473432028406682
260,0.27546845737366205
261,0.1394293001101196
262,0.2962729399852663
263,0.6435336350850904
264,0.30841103446600066
265,0.1295059656723474
266,0.6542787148512325
267,0.28689101468928785
268,0.3446780984931965
269,0.4880864294594085
270,0.29338881058481164
271,0.6473432028406682
272,0.14257848258415098
273,0.6714770042416693
274,0.6511341285224344
275,0.1654879567153082
276,0.6638610921793769
277,0.20182887724679802
278,0.6603675002562837
279,0.11558000516995533
280,0.6644799336818576
281,0.4416601933805063
282,0.15440387420839258
283,0.6613801129741768
284,0.3390600124521877
285,0.3281170861469323
286,0.6467095589440935
287,0.6441698410289239
288,0.13744382710152114
289,0.35651704051992245
290,0.3220299970036445
291,0.11490379189278208
292,0.31577996772979705
293,0.6517641098894219
294,0.6613801129741768
295,0.3415514592671197
296,0.3357282931110324
297,0.32567516605724645
298,0.28406134984383985
299,0.17374502752473184
300,0.2880275860635632
301,0.6490062494952203
302,0.6890321160444473
303,0.35247193364556295
304,0.10837234578601934
305,0.2834974413074783
306,0.346794038731195
307,0.6454407248157438
308,0.31518081261262765
309,0.6620011965027301
310,0.6613801129741768
311,0.6542787148512325
312,0.32689495330961515
313,0.31577996772979705
314,0.6538841860082291
315,0.20650423570586365
316,0.2988079451247775
317,0.346794038731195
318,0.6536508651731736
319,0.3220299970036445
320,0.3187849075683997
321,0.13515753915682527
322,0.1793493013900977
323,0.6517641098894219
324,0.3461658096630673
325,0.31758110430549297
326,0.3505745723550209
327,0.13394215908635482
328,0.6563915528229476
329,0.291666237348532
330,0.3453050535272682
331,0.6479763288816353
332,0.6726999124667336
333,0.286323735336796
334,0.6538841860082291
335,0.2834974413074783
336,0.15945509582052586
337,0.29338881058481164
338,0.3326416295232432
339,0.6601362782947522
340,0.7039108109208946
341,0.3474228021042253
342,0.10827278482588322
343,0.319991134240721
344,0.3505745723550209
345,0.6570170411983164
346,0.14496925909608424
347,0.6448055382170608
348,0.6473432028406682
349,0.3220299970036445
350,0.6986801318595437
351,0.4014969528286532
352,0.11919910387170447
353,0.30465333194166505
354,0.4932107078506556
355,0.3205951528285244
356,0.3193877186818897
357,0.35183895910655594
358,0.4937260055911581
359,0.6684095691796459
360,0.6576419848356476
361,0.16563759267835212
362,0.3187849075683997
363,0.1897211815258334
364,0.3244577363685848
365,0.1014083185096379
366,0.6551389486572718
367,0.3281170861469323
368,0.13580747035419327
369,0.6545118362843735
370,0.3461658096630673
371,0.3584288128441931
372,0.3314109567999257
373,0.3622658392438258
374,0.11873103054500035
375,0.18533704847897908
376,0.1916662743096912
377,0.2962729399852663
378,0.36508470975820506
379,0.16169892926138352
380,0.2899496277982803
381,0.3384385347506628
382,0.28406134984383985
383,0.3415514592671197
384,0.35651704051992245
385,0.17082853214190766
386,0.6613801129741768
387,0.6638610921793769
388,0.2851911942526075
389,0.31256882298564065
390,0.15931699086774834
391,0.2880275860635632
392,0.13171121262357566
393,0.653022479961557
394,0.31197298261296674
395,0.2829342098226607
396,0.2816012077486777
397,0.6980957099961209
398,0.13309845458205394
399,0.6576419848356476
400,0.121845780684136
401,0.16640589146428214
402,0.18021036318764294
403,0.099559760703609
404,0.16449047883933454
405,0.3052302915615632
406,0.18533704847897908
407,0.6702517665677865
408,0.10267944316605353
409,0.13976253933450195
410,0.467170840317624
411,0.15210989821271675
412,0.28689101468928785
413,0.28745896526414944
414,0.10396465758394437
415,0.3072287377254944
416,0.16230519757862938
417,0.6511341285224344
418,0.34780636402562104
419,0.13548217610297444
420,0.6714770042416693
421,0.6620011965027301
422,0.1234550826834206
423,0.3220299970036445
424,0.2829342098226607
425,0.3090031271662178
426,0.17695451724620173
427,0.2513244671959124
428,0.3461658096630673
429,0.31758110430549297
430,0.11941571663469815
431,0.3205951528285244
432,0.29338881058481164
433,0.13341890876007226
434,0.6557655214075513
435,0.3145822716455413
436,0.6479763288816353
437,0.30230746456117225
438,0.1605738429312885
439,0.31758110430549297
440,0.31518081261262765
441,0.4166016207507275
442,0.16434886543839206
443,0.14428280278882874
444,0.3351098259650434
445,0.7067938968432808
446,0.2905211665943435
447,0.6557655214075513
448,0.35651704051992245
449,0.14223963941293985
450,0.1415639683787299
451,0.12690999159288874
452,0.6576419848356476
453,0.35183895910655594
454,0.6720887502966056
455,0.2945404916805701
456,0.12136874642822595
457,0.16434886543839206
458,0.31518081261262765
459,0.3232426761036791
460,0.2999718680827348
461,0.30055480013914315
462,0.13378290955091976
463,0.1444101139418533
464,0.13976253933450195
465,0.35183895910655594
466,0.3480520980409781
467,0.6708646758226826
468,0.10614834220107552
469,0.31758110430549297
470,0.6563915528229476
471,0.2945404916805701
472,0.10783732673897642
473,0.31197298261296674
474,0.11949621461765347
475,0.28916683430716456
476,0.6492410202067295
477,0.6609894890668261
478,0.16297092968252136
479,0.6923682107822344
480,0.3486819247932196
481,0.6526272786591532
482,0.18365940461487495
483,0.3107831672258225
484,0.3421756966547998
485,0.3817194147174605
486,0.3403046319743959
487,0.5878249672015735
488,0.6551389486572718
489,0.14271094605421009
490,0.3346156753902035
491,0.3332578246282196
492,0.6467095589440935
493,0.6620011965027301
494,0.13171121262357566
495,0.16192832688566552
496,0.6545118362843735
497,0.21917577704250468
498,0.291666237348532
499,0.11053579506905473
500,0.10065236099877724
501,0.20793241009330715
502,0.6870242848529761
503,0.3011383776903357
504,0.1765431886116906
505,0.6929588434033592
506,0.13536149054053798
507,0.3351098259650434
508,0.34405168358229
509,0.3537394360639979
510,0.291666237348532
511,0.3148672093014956
512,0.6714770042416693
513,0.6505036186089228
514,0.134713360955364
515,0.13426432999632915
516,0.6588902311398978
517,0.6653277682429611
518,0.2951173186593079
519,0.3332578246282196
520,0.11775574864180162
521,0.1798008406019972
522,0.662621721967421
523,0.198718327174618
524,0.17439460376726146
525,0.319991134240721
526,0.31338703757952824
527,0.6677943520099187
528,0.6986801318595437
529,0.33696691782455146
530,0.3281170861469323
531,0.35183895910655594
532,0.6557655214075513
533,0.3011383776903357
534,0.1941761089003193
535,0.3531054265660948
536,0.6479763288816353
537,0.28237165633466765
538,0.11949621461765347
539,0.6536508651731736
540,0.28745896526414944
541,0.14055548957108074
542,0.1609481666172953
543,0.1097201039916473
544,0.2999718680827348
545,0.15931699086774834
546,0.3474228021042253
547,0.3493122806056759
548,0.1220721474616628
549,0.3145822716455413
550,0.6549060272666334
551,0.17439460376726146
552,0.13548217610297444
553,0.17801147421682234
554,0.30230746456117225
555,0.6595135304465742
556,0.2765773272694201
557,0.30465333194166505
558,0.30347911918778403
559,0.6448055382170608
560,0.6653277682429611
561,0.3512065047462882
562,0.3287290283841825
563,0.6513682405066867
564,0.3181827023091357
565,0.12052317694063312
566,0.6441698410289239
567,0.6638610921793769
568,0.29338881058481164
569,0.4956414998874573
570,0.2939643219587077
571,0.18575632481657306
572,0.1994387338392029
573,0.35588079414871554
574,0.3486819247932196
575,0.3320260063904357
576,0.2454540917635509
577,0.3118710551021475
578,0.10720593313414176
579,0.3357282931110324
580,0.29338881058481164
581,0.14089097974747258
582,0.17494316671991889
583,0.2962729399852663
584,0.319991134240721
585,0.32506615577341424
586,0.2816012077486777
587,0.1066180362041496
588,0.11660767647982435
589,0.3351098259650434
590,0.34405168358229
591,0.16100523756042084
592,0.6532559995553056
593,0.35183895910655594
594,0.6513682405066867
595,0.665945268288731
596,0.11873103054500035
597,0.6511341285224344
598,0.346794038731195
599,0.6523935609525596
600,0.18827935785065048
601,0.1503293639729747
602,0.6557655214075513
603,0.13278468100900484
604,0.6441698410289239
605,0.12107319139856088
606,0.3446780984931965
607,0.6498725819132359
608,0.2846259344789726
609,0.6563915528229476
610,0.6708646758226826
611,0.3344919244375442
612,0.3474228021042253
613,0.14394058919832275
614,0.6677943520099187
615,0.658266382044077
616,0.3320260063904357
617,0.13439027984047427
618,0.28916683430716456
619,0.3011383776903357
620,0.08960261515525532
621,0.6570170411983164
622,0.6373822743127127
623,0.3590670751731235
624,0.3409277704821713
625,0.1826749680365405
626,0.29223976720751377
627,0.313984346184896
628,0.21218532948367255
629,0.2799204264372538
630,0.6595135304465742
631,0.34657243357162154
632,0.6882161915138381
633,0.3446780984931965
634,0.1377730807029348
635,0.33696691782455146
636,0.2945404916805701
637,0.3017225995592286
638,0.12641020296219213
639,0.2993895826906288
640,0.3505745723550209
641,0.17898397600964214
642,0.1845006898135917
643,0.3474228021042253
644,0.2029677267199444
645,0.32689495330961515
646,0.2933120709207053
647,0.27768895004070515
648,0.28745896526414944
649,0.27768895004070515
650,0.3295692648733866
651,0.6665621999885316
652,0.6597449577093932
653,0.34994316371604706
654,0.6588902311398978
655,0.16434886543839206
656,0.14940689630761814
657,0.30347911918778403
658,0.3428004809635973
659,0.18532914349566007
660,0.2928139586424187
661,0.3301825844896281
662,0.17897628246657235
663,0.6902198240600705
664,0.6513682405066867
665,0.16887252564783678
666,0.2844161015658123
667,0.12095797823777545
668,0.6607584730222713
669,0.17484028707093252
670,0.6542787148512325
671,0.6536508651731736
672,0.2816012077486777
673,0.346794038731195
674,0.27768895004070515
675,0.30465333194166505
676,0.6460753989980872
677,0.2078714470653494
678,0.2988079451247775
679,0.1234550826834206
680,0.6551389486572718
681,0.32384990932155266
682,0.6492410202067295
683,0.12285586218670184
684,0.3387578570612041
685,0.14870308145777866
686,0.6632416877349774
687,0.669024211699704
688,0.6628521165937278
689,0.11949621461765347
690,0.35715379365937205
691,0.3617776089408889
692,0.12733222667981425
693,0.6551389486572718
694,0.14883361456354507
695,0.4399470694204216
696,0.6538841860082291
697,0.6448055382170608
698,0.2993895826906288
699,0.3378176139521035
700,0.2799204264372538
701,0.10703915244538537
702,0.2851911942526075
703,0.2945404916805701
704,0.12093267170033248
705,0.28745896526414944
706,0.15189188904406206
707,0.15117844863930707
708,0.6492410202067295
709,0.3072287377254944
710,0.15665951724478222
711,0.3275057272834583
712,0.13107791143082495
713,0.18242257695968084
714,0.32506615577341424
715,0.35460982906880795
716,0.2988079451247775
717,0.6435336350850904
718,0.121845780684136
719,0.14962862968915566
720,0.3078195708955476
721,0.4263364976959688
722,0.2910933701263609
723,0.34342581050473603
724,0.28859687608218976
725,0.29822695653956804
726,0.2829342098226607
727,0.30465333194166505
728,0.2999718680827348
729,0.6634718740083891
730,0.2988079451247775
731,0.15224964451240658
732,0.07234875226379614
733,0.3378176139521035
734,0.6523935609525596
735,0.13568654050349624
736,0.14190146824427108
737,0.31197298261296674
738,0.6492410202067295
739,0.6479763288816353
740,0.6588902311398978
741,0.28440544596993955
742,0.29223976720751377
743,0.6511341285224344
744,0.33387459012791026
745,0.6435336350850904
746,0.3577910517190683
747,0.3011383776903357
748,0.3244577363685848
749,0.1377668613440993
750,0.3403046319743959
751,0.27491505688207
752,0.3537394360639979
753,0.3017225995592286
754,0.22486229819868864
755,0.3480520980409781
756,0.16132319521214644
757,0.34405168358229
758,0.3351098259650434
759,0.3193877186818897
760,0.6595135304465742
761,0.6696382780124988
762,0.3145822716455413
763,0.3301825844896281
764,0.13568654050349624
765,0.5863323626392648
766,0.1673206023043084
767,0.2951173186593079
768,0.6931781138070142
769,0.3060489676313557
770,0.6551389486572718
771,0.6570170411983164
772,0.4195651308215467
773,0.3107831672258225
774,0.3409277704821713
775,0.33696691782455146
776,0.7007952793401724
777,0.653022479961557
778,0.6607584730222713
779,0.6511341285224344
780,0.3385864524964952
781,0.10370648224263088
782,0.19143310750656786
783,0.3552450563869095
784,0.2968517321125192
785,0.12721773265341088
786,0.15673297070387887
787,0.3301825844896281
788,0.09729467759097998
789,0.6607584730222713
790,0.5507770465756007
791,0.6492410202067295
792,0.10380233308880893
793,0.10191508464303203
794,0.6441698410289239
795,0.302892971503951
796,0.2846259344789726
797,0.6517641098894219
798,0.653022479961557
799,0.30055480013914315
800,0.12095797823777545
801,0.30347911918778403
802,0.14155760598677394
803,0.6513682405066867
804,0.14325818771983873
805,0.3269064735861057
806,0.28745896526414944
807,0.1234550826834206
808,0.19724135010817248
809,0.6555328006973662
810,0.1295059656723474
811,0.6720887502966056
812,0.3403046319743959
813,0.5935174359678621
814,0.6607584730222713
815,0.1485726428516462
816,0.13076223156900668
817,0.6492410202067295
818,0.06652790952552033
819,0.285757128196974
820,0.653022479961557
821,0.1773589587746317
822,0.31637973563317473
823,0.2945404916805701
824,0.3531054265660948
825,0.6486089352677532
826,0.6613801129741768
827,0.14433498087117694
828,0.2771909714296582
829,0.3428004809635973
830,0.18929503649418905
831,0.18575632481657306
832,0.3314109567999257
833,0.12446520266435905
834,0.11190708185332568
835,0.6435336350850904
836,0.30406590640532555
837,0.6696382780124988
838,0.16358103656184952
839,0.3512065047462882
840,0.3616250990572063
841,0.6479763288816353
842,0.6563915528229476
843,0.13275727380646551
844,0.3307964823145066
845,0.29338881058481164
846,0.6557655214075513
847,0.17558869137207722
848,0.6538841860082291
849,0.2440376522867665
850,0.3474228021042253
851,0.3537394360639979
852,0.13678730435303432
853,0.286323735336796
854,0.15082276244764214
855,0.31197298261296674
856,0.6563915528229476
857,0.6435336350850904
858,0.18021036318764294
859,0.6613801129741768
860,0.15441071012789034
861,0.2993895826906288
862,0.3145822716455413
863,0.3357282931110324
864,0.6620011965027301
865,0.13548217610297444
866,0.313984346184896
867,0.31197298261296674
868,0.20138229545185474
869,0.3453050535272682
870,0.3363473242688484
871,0.11775574864180162
872,0.6595135304465742
873,0.15931699086774834
874,0.6538723366813673
875,0.6911850544006859
876,0.10319183200389424
877,0.26285482435052016
878,0.3390600124521877
879,0.1394293001101196
880,0.405357007793016
881,0.11190708185332568
882,0.6441698410289239
883,0.34994316371604706
884,0.3409277704821713
885,0.15454534388940344
886,0.31698011495137235
887,0.31698011495137235
888,0.6467095589440935
889,0.6441698410289239
890,0.30465333194166505
891,0.1692622940587006
892,0.1798008406019972
893,0.12296698367926386
894,0.18242257695968084
895,0.6526272786591532
896,0.2962729399852663
897,0.4563155328091463
898,0.6428969222261729
899,0.12641020296219213
900,0.181023828588218
901,0.30230746456117225
902,0.3609848506647947
903,0.2988079451247775
904,0.2829342098226607
905,0.16679110923207968
906,0.6519980250603892
907,0.6653277682429611
908,0.10131442838155734
909,0.098816068053007
910,0.1536875826679873
911,0.3011383776903357
912,0.1478720747371516
913,0.29223976720751377
914,0.12598481871140654
915,0.28399671549809563
916,0.6460753989980872
917,0.34405168358229
918,0.6479763288816353
919,0.13580747035419327
920,0.3461658096630673
921,0.3232426761036791
922,0.2988079451247775
923,0.2928139586424187
924,0.31197298261296674
925,0.6448055382170608
926,0.15454534388940344
927,0.3350273476801506
928,0.18532914349566007
929,0.1302495354889306
930,0.4816846552285916
931,0.09102018430288804
932,0.3095958477180109
933,0.6632416877349774
934,0.6601362782947522
935,0.29223976720751377
936,0.662621721967421
937,0.6448055382170608
938,0.6588902311398978
939,0.3307964823145066
940,0.0993113116599206
941,0.30406590640532555
942,0.6505036186089228
943,0.14496925909608424
944,0.6479763288816353
945,0.11949621461765347
946,0.346794038731195
947,0.3363473242688484
948,0.2240848646225448
949,0.6542787148512325
950,0.7044887411140119
951,0.3590670751731235
952,0.6702517665677865
953,0.40827121262645055
954,0.3220299970036445
955,0.6972931190987622
956,0.27936153068363645
957,0.33696691782455146
958,0.31637973563317473
959,0.6620011965027301
960,0.3332578246282196
961,0.1787278841620124
962,0.31338703757952824
963,0.34994316371604706
964,0.3409277704821713
965,0.13703090652424588
966,0.6647097014454311
967,0.12507688272015674
968,0.3107831672258225
969,0.31518081261262765
970,0.3384385347506628
971,0.19143310750656786
972,0.6792170129214558
973,0.3474228021042253
974,0.6538841860082291
975,0.3603450959619841
976,0.09980876242079664
977,0.6492410202067295
978,0.3363473242688484
979,0.6542787148512325
980,0.28237165633466765
981,0.2956948017962747
982,0.14669071441715695
983,0.3017225995592286
984,0.1692622940587006
985,0.5881643607281659
986,0.3577910517190683
987,0.6526272786591532
988,0.1757455371058329
989,0.3220299970036445
990,0.6597449577093932
991,0.16602138611259576
992,0.28916683430716456
993,0.12795009549032324
994,0.3378176139521035
995,0.3384385347506628
996,0.34342581050473603
997,0.12166492307377852
998,0.346794038731195
999,0.3493122806056759
1000,0.11949621461765347
1001,0.6479763288816353
1002,0.30841103446600066
1003,0.2993895826906288
1004,0.6616109224887451
1005,0.2251157123039005
1006,0.32263603817888503
1007,0.3590670751731235
1008,0.11660767647982435
1009,0.17004397928295775
1010,0.30230746456117225
1011,0.2988079451247775
1012,0.6576419848356476
1013,0.6435336350850904
1014,0.2945404916805701
1015,0.3314109567999257
1016,0.3275057272834583
1017,0.1142310238868633
1018,0.35588079414871554
1019,0.1219617221548296
1020,0.17494316671991889
1021,0.1478720747371516
1022,0.35651704051992245
1023,0.31256882298564065
1024,0.30663853621892223
1025,0.3214245540269789
1026,0.27936153068363645
1027,0.6677943520099187
1028,0.1125626722324536
1029,0.6545118362843735
1030,0.6638610921793769
1031,0.6134439966498044
1032,0.12795009549032324
1033,0.31197298261296674
1034,0.6570170411983164
1035,0.662621721967421
1036,0.2799204264372538
1037,0.6720887502966056
1038,0.11190708185332568
1039,0.16230519757862938
1040,0.6505036186089228
1041,0.13955302708584974
1042,0.16510515228837644
1043,0.1891288730339336
1044,0.1631330294815395
1045,0.3287290283841825
1046,0.14312530110545146
1047,0.3486819247932196
1048,0.2928139586424187
1049,0.20182887724679802
1050,0.15441071012789034
1051,0.669024211699704
1052,0.3480520980409781
1053,0.6603675002562837
1054,0.6640910694976443
1055,0.6908127394686043
1056,0.28859687608218976
1057,0.32506615577341424
1058,0.5166089973658501
1059,0.15096824749663526
1060,0.35651704051992245
1061,0.4901793839593394
1062,0.11462192640694012
1063,0.6517641098894219
1064,0.2876050150111055
1065,0.3017225995592286
1066,0.2988079451247775
1067,0.28916683430716456
1068,0.18021036318764294
1069,0.6588902311398978
1070,0.15454534388940344
1071,0.07845998050841818
1072,0.28490568340962463
1073,0.28745896526414944
1074,0.11844103295982693
1075,0.1757455371058329
1076,0.6609894890668261
1077,0.1478720747371516
1078,0.27936153068363645
1079,0.14143239388991616
1080,0.1219617221548296
1081,0.10588538492850924
1082,0.13470725813949047
1083,0.13406785351223527
1084,0.15797326804911227
1085,0.16434886543839206
1086,0.10457919766808993
1087,0.18242257695968084
1088,0.10216930869325723
1089,0.3597058368374481
1090,0.34342581050473603
1091,0.2905211665943435
1092,0.18575632481657306
1093,0.10944938196236928
1094,0.6428969222261729
1095,0.6513682405066867
1096,0.346794038731195
1097,0.3396820454110487
1098,0.3072287377254944
1099,0.2905211665943435
1100,0.6467095589440935
1101,0.6720887502966056
1102,0.2988079451247775
1103,0.3421756966547998
1104,0.6505036186089228
1105,0.3486819247932196
1106,0.2968517321125192
1107,0.1838218521013137
1108,0.6601362782947522
1109,0.1799529012207744
1110,0.6628521165937278
1111,0.2905211665943435
1112,0.6628521165937278
1113,0.6576419848356476
1114,0.6486089352677532
1115,0.3060489676313557
1116,0.6647097014454311
1117,0.18633256045308846
1118,0.1735971021097141
1119,0.2928139586424187
1120,0.6517641098894219
1121,0.3390600124521877
1122,0.33696691782455146
1123,0.6595135304465742
1124,0.3017225995592286
1125,0.33696691782455146
1126,0.13012688294592298
1127,0.6563915528229476
1128,0.6588902311398978
1129,0.653022479961557
1130,0.3474228021042253
1131,0.3480520980409781
1132,0.13790179772096225
1133,0.12007576005030066
1134,0.2782457915988737
1135,0.6492410202067295
1136,0.12077825716383417
1137,0.13470725813949047
1138,0.7056426341835573
1139,0.3060489676313557
1140,0.1348335587711813
1141,0.2765773272694201
1142,0.13426432999632915
1143,0.6601362782947522
1144,0.2976466180818229
1145,0.3486819247932196
1146,0.1478720747371516
1147,0.13439027984047427
1148,0.33696691782455146
1149,0.16132319521214644
1150,0.29822695653956804
1151,0.1529672290974373
1152,0.3357282931110324
1153,0.658266382044077
1154,0.3344919244375442
1155,0.6505036186089228
1156,0.32506615577341424
1157,0.3095958477180109
1158,0.19193657238808093
1159,0.691776947358598
1160,0.33365702364850003
1161,0.6536508651731736
1162,0.3463390420138186
1163,0.1589457422156197
1164,0.653022479961557
1165,0.6632416877349774
1166,0.3107831672258225
1167,0.30055480013914315
1168,0.14870308145777866
1169,0.28237165633466765
1170,0.6684095691796459
1171,0.6517641098894219
1172,0.2846259344789726
1173,0.6517641098894219
1174,0.6616109224887451
1175,0.1105773460127906
1176,0.3409277704821713
1177,0.13451023419944305
1178,0.12416886644270594
1179,0.2829342098226607
1180,0.1602002236052172
1181,0.3326416295232432
1182,0.10216930869325723
1183,0.6428969222261729
1184,0.27491505688207
1185,0.2999718680827348
1186,0.6549060272666334
1187,0.6613801129741768
1188,0.6616109224887451
1189,0.3584288128441931
1190,0.6505036186089228
1191,0.6969249391737783
1192,0.29338881058481164
1193,0.21154993049857465
1194,0.5829254943205474
1195,0.1444101139418533
1196,0.35247193364556295
1197,0.1529672290974373
1198,0.6616109224887451
1199,0.1229014043929362
1200,0.1360122482384197
1201,0.6513682405066867
1202,0.2956948017962747
1203,0.3759865329448404
1204,0.30406590640532555
1205,0.6640910694976443
1206,0.2945404916805701
1207,0.14428280278882874
1208,0.6526272786591532
1209,0.6613801129741768
1210,0.6467095589440935
1211,0.6597449577093932
1212,0.16809513487193276
1213,0.34405168358229
1214,0.665945268288731
1215,0.17898397600964214
1216,0.2962729399852663
1217,0.16756368399243898
1218,0.31197298261296674
1219,0.1747944370166705
1220,0.3590670751731235
1221,0.17201074624336304
1222,0.3220299970036445
1223,0.17043589702765696
1224,0.6640910694976443
1225,0.3301825844896281
1226,0.3232426761036791
1227,0.3351098259650434
1228,0.6937678792216591
1229,0.3113777635877225
1230,0.3505745723550209
1231,0.6561590334285242
1232,0.6665621999885316
1233,0.3187849075683997
1234,0.3078195708955476
1235,0.32384990932155266
1236,0.35588079414871554
1237,0.17614780680834574
1238,0.22826550094520456
1239,0.3390600124521877
1240,0.3011383776903357
1241,0.30230746456117225
1242,0.6937678792216591
1243,0.13548217610297444
1244,0.6513682405066867
1245,0.6613801129741768
1246,0.2999718680827348
1247,0.6702517665677865
1248,0.3187849075683997
1249,0.6545118362843735
1250,0.11339680409907968
1251,0.30465333194166505
1252,0.30841103446600066
1253,0.12752611095085126
